7.3254e+05,4.0165,1.4664,4.0145,1.5874,4.0271,1.6702,4.0587,1.7292,4.1051,1.7727,4.1604,1.8058,4.2194,1.8317,4.2779,1.8524
7.3255e+05,4.0329,1.4757,4.0309,1.5708,4.04,1.6309,4.0655,1.6776,4.1049,1.7188,4.1536,1.7569,4.2068,1.7919,4.2606,1.8237
7.3256e+05,3.7489,1.0293,3.7699,1.2016,3.8041,1.3138,3.8523,1.3965,3.9107,1.4638,3.975,1.5218,4.0411,1.5732,4.1057,1.619
7.3256e+05,3.8664,1.0569,3.8728,1.2115,3.897,1.3368,3.9398,1.4383,3.9966,1.5196,4.0616,1.5845,4.1297,1.6368,4.197,1.6794
7.3257e+05,3.9649,1.1175,3.9865,1.2862,4.0226,1.4187,4.0742,1.5221,4.1375,1.6022,4.2073,1.665,4.2791,1.7147,4.3492,1.755
7.3258e+05,4.0098,1.1404,4.014,1.3173,4.0362,1.4486,4.0774,1.5456,4.1329,1.6181,4.1966,1.6735,4.2633,1.7169,4.3288,1.7518
7.3258e+05,4.1174,1.1848,4.1411,1.3654,4.1823,1.4933,4.2299,1.584,4.2788,1.6501,4.3266,1.7001,4.3721,1.7391,4.4146,1.7702
7.3259e+05,4.1817,1.363,4.1783,1.5333,4.1913,1.6486,4.2224,1.7282,4.2672,1.7857,4.32,1.8289,4.3756,1.8625,4.4304,1.8894
7.326e+05,4.2758,1.4038,4.286,1.5737,4.3074,1.6976,4.3432,1.789,4.3908,1.8572,4.4457,1.9086,4.5037,1.9478,4.5612,1.9778
7.3261e+05,4.218,1.4036,4.2187,1.5604,4.2328,1.6686,4.2626,1.7458,4.305,1.8026,4.3558,1.8457,4.4107,1.8792,4.4661,1.9058
7.3261e+05,4.4035,1.5795,4.4043,1.7196,4.4185,1.8152,4.4495,1.8825,4.4937,1.9314,4.546,1.9678,4.6014,1.9956,4.6562,2.0172
7.3262e+05,4.4795,1.7217,4.487,1.8252,4.5123,1.899,4.5536,1.9529,4.6047,1.9931,4.6599,2.0238,4.7148,2.0476,4.7667,2.0665
7.3263e+05,4.3987,1.8889,4.4279,1.9379,4.4668,1.9779,4.5084,2.0103,4.5497,2.0362,4.5894,2.0568,4.6269,2.0728,4.6618,2.0849
7.3263e+05,4.37,2.0043,4.3614,1.9974,4.3708,2.0091,4.3984,2.0303,4.4398,2.0553,4.4899,2.0801,4.5437,2.1026,4.5975,2.1215
7.3264e+05,4.2865,1.9424,4.273,1.9294,4.2835,1.9469,4.316,1.9798,4.3647,2.0189,4.4228,2.0582,4.4848,2.0941,4.5464,2.1248
7.3265e+05,4.3983,2.069,4.3863,2.0404,4.3943,2.0488,4.4224,2.0738,4.4655,2.104,4.5178,2.1333,4.574,2.1586,4.63,2.1787
7.3266e+05,4.4005,2.1406,4.3924,2.0997,4.4012,2.0942,4.4282,2.1088,4.4694,2.1331,4.5196,2.1604,4.5738,2.1868,4.6281,2.2096
7.3266e+05,4.3269,2.1306,4.3125,2.0607,4.3174,2.0394,4.3415,2.0454,4.3802,2.065,4.4281,2.0896,4.4804,2.1138,4.5331,2.1347
7.3267e+05,4.2982,2.1413,4.2663,2.0591,4.2586,2.0303,4.2738,2.0305,4.3058,2.0445,4.3481,2.0631,4.3954,2.0807,4.4434,2.0945
7.3268e+05,4.3389,2.1024,4.3066,2.0322,4.2946,2.0137,4.3026,2.0206,4.3262,2.0379,4.3604,2.057,4.4004,2.0736,4.4422,2.0855
7.3268e+05,4.2842,1.9984,4.2624,1.9623,4.263,1.9624,4.2814,1.9808,4.3126,2.0064,4.3521,2.0326,4.3957,2.0559,4.4405,2.0744
7.3269e+05,4.2607,1.9164,4.2404,1.8873,4.2439,1.8861,4.2641,1.9009,4.2955,1.9234,4.3334,1.9483,4.3744,1.9722,4.4157,1.9929
7.327e+05,4.2899,1.8123,4.2667,1.8055,4.2663,1.8158,4.2831,1.8358,4.3115,1.8605,4.3471,1.8862,4.3863,1.9105,4.4262,1.9319
7.327e+05,4.4363,1.8713,4.4162,1.8812,4.416,1.9033,4.432,1.9313,4.4601,1.9611,4.496,1.9897,4.5361,2.0154,4.5773,2.0369
7.3271e+05,4.5241,1.8682,4.4949,1.8907,4.4808,1.916,4.4809,1.941,4.4925,1.9639,4.5124,1.9833,4.5374,1.9985,4.565,2.0092
7.3272e+05,4.6183,1.9685,4.5868,1.9941,4.5703,2.0192,4.5682,2.0417,4.5779,2.0602,4.5961,2.0741,4.6194,2.0833,4.6452,2.0878
